patrol_id,date_id,date,zone_id,ranger_id,hours_patrolled,sightings_count,risk_score
10684,621,2024-09-12,9,16,8,0,0.46
10685,638,2024-09-29,14,17,4,2,0.28
10686,930,2025-07-18,13,12,4,1,0.62
10687,183,2023-07-02,18,26,7,3,0.42
10688,72,2023-03-13,4,7,3,2,0.51
10689,719,2024-12-19,18,24,3,2,0.81
10690,726,2024-12-26,20,16,3,1,0.47
10691,269,2023-09-26,15,18,7,4,0.9
10692,1044,2025-11-09,7,8,5,4,0.21
10693,578,2024-07-31,13,27,6,5,0.79
10694,995,2025-09-21,2,26,7,2,0.39
10695,815,2025-03-25,9,31,3,5,0.74
10696,147,2023-05-27,5,18,7,0,0.5
10697,890,2025-06-08,1,2,7,2,0.52
10698,310,2023-11-06,19,23,8,5,0.53
10699,518,2024-06-01,20,22,5,4,0.29
10700,14,2023-01-14,19,33,8,2,0.14
10701,132,2023-05-12,13,18,4,0,0.62
10702,755,2025-01-24,6,15,8,3,0.12
10703,439,2024-03-14,10,3,8,2,0.68
10704,743,2025-01-12,11,23,3,1,0.36
10705,740,2025-01-09,16,2,7,0,0.42
10706,795,2025-03-05,1,4,4,2,0.7
10707,263,2023-09-20,19,26,6,4,0.22
10708,643,2024-10-04,5,19,6,5,0.62
10709,258,2023-09-15,6,10,6,2,0.56
10710,409,2024-02-13,6,22,7,5,0.43
10711,975,2025-09-01,5,6,7,4,0.6
10712,1048,2025-11-13,6,1,5,1,0.39
10713,271,2023-09-28,13,16,3,3,0.31
10714,142,2023-05-22,1,7,4,4,0.17
10715,902,2025-06-20,1,24,8,2,0.57
10716,974,2025-08-31,14,35,6,1,0.87
10717,274,2023-10-01,8,14,4,0,0.74
10718,276,2023-10-03,9,4,5,2,0.18
10719,465,2024-04-09,10,15,6,5,0.28
10720,1063,2025-11-28,6,23,4,5,0.62
10721,288,2023-10-15,9,19,3,5,0.1
10722,876,2025-05-25,18,14,3,0,0.55
10723,878,2025-05-27,15,27,5,5,0.88
10724,180,2023-06-29,4,36,4,5,0.38
10725,447,2024-03-22,2,38,5,4,0.81
10726,785,2025-02-23,6,22,5,5,0.19
10727,561,2024-07-14,17,11,5,1,0.14
10728,484,2024-04-28,7,4,7,3,0.38
10729,849,2025-04-28,20,32,3,2,0.56
10730,722,2024-12-22,15,40,7,1,0.77
10731,116,2023-04-26,2,24,8,1,0.25
10732,535,2024-06-18,12,34,7,3,0.31
10733,407,2024-02-11,10,3,3,5,0.48
10734,694,2024-11-24,17,38,5,4,0.38
10735,495,2024-05-09,18,2,4,5,0.1
10736,948,2025-08-05,16,23,5,5,0.36
10737,23,2023-01-23,10,40,5,3,0.31
10738,558,2024-07-11,8,20,7,3,0.5
10739,941,2025-07-29,13,8,4,3,0.19
10740,855,2025-05-04,16,35,3,5,0.65
10741,1039,2025-11-04,8,3,6,0,0.34
10742,891,2025-06-09,12,32,3,5,0.28
10743,78,2023-03-19,17,31,4,2,0.34
10744,807,2025-03-17,16,31,3,3,0.47
10745,1042,2025-11-07,9,1,7,2,0.81
10746,768,2025-02-06,19,12,4,5,0.65
10747,454,2024-03-29,17,18,6,5,0.24
10748,928,2025-07-16,8,24,6,3,0.64
10749,277,2023-10-04,12,36,4,4,0.22
10750,1051,2025-11-16,9,29,3,4,0.35
10751,514,2024-05-28,6,25,6,3,0.47
10752,464,2024-04-08,10,23,8,1,0.61
10753,807,2025-03-17,9,3,4,2,0.48
10754,824,2025-04-03,4,30,4,4,0.57
10755,363,2023-12-29,11,17,4,0,0.65
10756,751,2025-01-20,6,30,5,1,0.87
10757,525,2024-06-08,18,19,3,4,0.82
10758,56,2023-02-25,4,5,4,1,0.51
10759,489,2024-05-03,12,40,4,5,0.69
10760,1052,2025-11-17,9,34,5,2,0.45
10761,722,2024-12-22,15,9,7,5,0.87
10762,41,2023-02-10,9,39,5,5,0.16
10763,1004,2025-09-30,6,26,4,1,0.26
10764,260,2023-09-17,11,5,3,0,0.31
10765,441,2024-03-16,7,24,5,1,0.33
10766,926,2025-07-14,14,31,4,5,0.32
10767,856,2025-05-05,16,24,8,4,0.58
10768,84,2023-03-25,15,21,3,0,0.82
10769,46,2023-02-15,20,22,5,5,0.15
10770,440,2024-03-15,9,38,6,2,0.77
10771,986,2025-09-12,19,22,3,4,0.34
10772,136,2023-05-16,12,21,8,2,0.57
10773,909,2025-06-27,11,30,4,5,0.63
10774,861,2025-05-10,8,10,3,3,0.55
10775,788,2025-02-26,3,3,3,4,0.18
10776,590,2024-08-12,19,39,4,1,0.49
10777,956,2025-08-13,3,29,6,2,0.15
10778,690,2024-11-20,3,25,3,1,0.1
10779,539,2024-06-22,6,2,4,5,0.26
10780,708,2024-12-08,11,13,3,0,0.34
10781,295,2023-10-22,20,27,7,2,0.65
10782,53,2023-02-22,14,29,6,2,0.41
10783,806,2025-03-16,2,14,8,0,0.49
10784,52,2023-02-21,12,4,7,0,0.58
10785,728,2024-12-28,16,8,3,0,0.13
10786,72,2023-03-13,3,5,6,5,0.38
10787,28,2023-01-28,16,27,4,0,0.44
10788,469,2024-04-13,10,24,7,3,0.31
10789,764,2025-02-02,20,34,6,2,0.4
10790,886,2025-06-04,5,28,6,5,0.49
10791,912,2025-06-30,13,24,3,5,0.57
10792,547,2024-06-30,12,5,8,3,0.33
10793,201,2023-07-20,1,13,7,3,0.66
10794,820,2025-03-30,20,18,8,1,0.79
10795,560,2024-07-13,11,17,4,2,0.21
10796,379,2024-01-14,19,30,5,2,0.33
10797,1076,2025-12-11,15,38,3,5,0.38
10798,79,2023-03-20,18,19,8,2,0.18
10799,834,2025-04-13,16,22,6,2,0.59
10800,1032,2025-10-28,7,18,7,0,0.27
10801,25,2023-01-25,10,26,5,4,0.83
10802,450,2024-03-25,16,15,8,1,0.21
10803,768,2025-02-06,17,28,6,1,0.68
10804,755,2025-01-24,7,30,7,0,0.63
10805,198,2023-07-17,11,28,7,3,0.47
10806,437,2024-03-12,17,20,5,4,0.51
10807,690,2024-11-20,5,4,6,1,0.23
10808,587,2024-08-09,1,4,5,3,0.12
10809,104,2023-04-14,3,37,4,2,0.85
10810,627,2024-09-18,16,15,3,5,0.13
10811,1063,2025-11-28,15,34,3,4,0.56
10812,458,2024-04-02,4,11,4,4,0.75
10813,364,2023-12-30,12,23,6,5,0.1
10814,135,2023-05-15,1,35,5,2,0.41
10815,374,2024-01-09,17,35,3,1,0.34
10816,39,2023-02-08,15,11,4,4,0.27
10817,819,2025-03-29,20,2,7,0,0.23
10818,47,2023-02-16,20,15,8,0,0.4
10819,36,2023-02-05,10,40,8,0,0.22
10820,95,2023-04-05,11,28,3,5,0.26
10821,985,2025-09-11,18,31,3,4,0.54
10822,368,2024-01-03,2,32,4,1,0.29
10823,65,2023-03-06,6,34,5,5,0.16
10824,754,2025-01-23,16,22,3,3,0.79
10825,816,2025-03-26,7,29,5,1,0.45
10826,756,2025-01-25,19,8,8,3,0.76
10827,181,2023-06-30,12,22,4,4,0.14
10828,597,2024-08-19,18,12,7,2,0.61
10829,787,2025-02-25,10,23,3,3,0.75
10830,627,2024-09-18,7,38,8,3,0.66
10831,616,2024-09-07,4,2,5,1,0.77
10832,112,2023-04-22,17,12,5,4,0.19
10833,453,2024-03-28,17,21,8,1,0.24
10834,756,2025-01-25,4,12,8,4,0.23
10835,584,2024-08-06,5,31,6,3,0.61
10836,139,2023-05-19,1,9,5,2,0.9
10837,231,2023-08-19,19,15,8,5,0.43
10838,984,2025-09-10,11,32,8,4,0.83
10839,253,2023-09-10,1,9,8,3,0.81
10840,561,2024-07-14,8,24,5,5,0.75
10841,72,2023-03-13,4,8,4,5,0.48
10842,222,2023-08-10,15,28,5,2,0.35
10843,62,2023-03-03,17,18,6,1,0.14
10844,806,2025-03-16,18,37,7,1,0.48
10845,125,2023-05-05,3,36,6,4,0.8
10846,741,2025-01-10,18,37,8,4,0.48
10847,161,2023-06-10,7,32,7,4,0.1
10848,541,2024-06-24,17,21,3,1,0.74
10849,626,2024-09-17,18,39,7,4,0.2
10850,106,2023-04-16,20,29,7,3,0.23
10851,776,2025-02-14,8,18,8,5,0.29
10852,2,2023-01-02,11,23,8,0,0.26
10853,233,2023-08-21,3,33,6,0,0.67
10854,369,2024-01-04,7,9,4,4,0.85
10855,946,2025-08-03,15,38,4,3,0.19
10856,180,2023-06-29,10,4,7,3,0.41
10857,293,2023-10-20,12,16,6,3,0.58
10858,584,2024-08-06,12,3,4,5,0.48
10859,795,2025-03-05,19,8,4,2,0.38
10860,175,2023-06-24,19,16,6,5,0.28
10861,123,2023-05-03,15,2,7,3,0.54
10862,227,2023-08-15,5,19,8,1,0.51
10863,444,2024-03-19,13,24,3,1,0.89
10864,428,2024-03-03,9,16,6,3,0.47
10865,765,2025-02-03,10,40,8,0,0.81
10866,632,2024-09-23,8,2,6,2,0.86
10867,65,2023-03-06,9,32,6,5,0.36
10868,428,2024-03-03,6,1,7,1,0.34
10869,618,2024-09-09,18,18,7,1,0.85
10870,925,2025-07-13,10,39,8,1,0.56
10871,812,2025-03-22,15,32,6,5,0.25
10872,107,2023-04-17,13,9,4,2,0.3
10873,659,2024-10-20,11,3,3,3,0.12
10874,265,2023-09-22,2,24,8,2,0.36
10875,155,2023-06-04,8,11,5,3,0.6
10876,1037,2025-11-02,18,28,6,4,0.35
10877,896,2025-06-14,3,16,6,1,0.28
10878,993,2025-09-19,3,29,7,5,0.15
10879,245,2023-09-02,7,12,7,0,0.78
10880,386,2024-01-21,18,4,5,2,0.62
10881,759,2025-01-28,9,26,8,5,0.83
10882,414,2024-02-18,18,4,7,2,0.12
10883,715,2024-12-15,1,11,7,5,0.84
10884,759,2025-01-28,4,2,8,1,0.52
10885,747,2025-01-16,4,31,4,1,0.21
10886,593,2024-08-15,17,3,3,5,0.3
10887,839,2025-04-18,2,25,4,0,0.22
10888,16,2023-01-16,15,34,6,0,0.28
10889,993,2025-09-19,13,1,4,1,0.31
10890,1069,2025-12-04,9,5,8,5,0.57
10891,651,2024-10-12,7,39,5,3,0.31
10892,148,2023-05-28,12,31,4,1,0.49
10893,355,2023-12-21,12,36,7,0,0.61
10894,703,2024-12-03,14,3,5,1,0.72
10895,613,2024-09-04,15,38,5,0,0.81
10896,105,2023-04-15,1,12,6,4,0.23
10897,396,2024-01-31,9,16,6,3,0.62
10898,606,2024-08-28,16,8,7,5,0.19
10899,851,2025-04-30,9,11,3,0,0.29
10900,442,2024-03-17,16,14,5,5,0.56
10901,873,2025-05-22,2,27,7,2,0.86
10902,667,2024-10-28,10,18,6,2,0.59
10903,1052,2025-11-17,18,8,6,5,0.8
10904,794,2025-03-04,13,33,3,3,0.64
10905,475,2024-04-19,2,4,5,3,0.7
10906,628,2024-09-19,13,30,5,2,0.28
10907,502,2024-05-16,3,20,7,5,0.49
10908,348,2023-12-14,15,30,3,5,0.74
10909,1018,2025-10-14,3,27,4,5,0.63
10910,570,2024-07-23,10,25,7,5,0.12
10911,695,2024-11-25,6,6,5,5,0.63
10912,26,2023-01-26,14,5,7,4,0.25
10913,217,2023-08-05,9,14,7,4,0.84
10914,837,2025-04-16,18,14,7,0,0.84
10915,774,2025-02-12,8,34,7,3,0.78
10916,1047,2025-11-12,6,25,5,2,0.26
10917,670,2024-10-31,15,39,3,5,0.19
10918,718,2024-12-18,14,18,3,5,0.81
10919,310,2023-11-06,15,20,6,3,0.49
10920,599,2024-08-21,20,8,8,2,0.8
10921,267,2023-09-24,6,26,6,2,0.78
10922,646,2024-10-07,12,21,4,0,0.79
10923,1023,2025-10-19,10,27,3,3,0.29
10924,450,2024-03-25,19,32,7,4,0.63
10925,565,2024-07-18,8,17,8,3,0.85
10926,1060,2025-11-25,5,1,6,2,0.37
10927,28,2023-01-28,10,27,7,4,0.63
10928,220,2023-08-08,11,36,4,2,0.39
10929,406,2024-02-10,20,11,3,3,0.31
10930,271,2023-09-28,14,35,5,2,0.75
10931,792,2025-03-02,14,38,4,5,0.25
10932,963,2025-08-20,2,38,5,1,0.19
10933,834,2025-04-13,17,36,3,4,0.32
10934,317,2023-11-13,15,10,5,5,0.46
10935,338,2023-12-04,3,40,3,0,0.74
10936,351,2023-12-17,3,1,7,1,0.29
10937,511,2024-05-25,3,22,4,5,0.83
10938,525,2024-06-08,3,17,7,2,0.54
10939,492,2024-05-06,18,12,3,3,0.67
10940,9,2023-01-09,6,13,3,2,0.3
10941,561,2024-07-14,14,25,7,0,0.77
10942,440,2024-03-15,3,26,8,3,0.13
10943,792,2025-03-02,1,40,7,4,0.27
10944,33,2023-02-02,10,39,7,4,0.72
10945,1047,2025-11-12,13,33,4,2,0.15
10946,845,2025-04-24,9,8,4,1,0.57
10947,566,2024-07-19,2,13,8,3,0.68
10948,49,2023-02-18,10,26,3,5,0.56
10949,462,2024-04-06,12,17,6,1,0.18
10950,590,2024-08-12,19,24,7,2,0.58
10951,336,2023-12-02,3,24,5,5,0.59
10952,359,2023-12-25,19,12,5,5,0.49
10953,346,2023-12-12,1,31,8,3,0.39
10954,193,2023-07-12,15,16,5,4,0.29
10955,756,2025-01-25,13,16,8,4,0.16
10956,478,2024-04-22,7,30,7,2,0.13
10957,828,2025-04-07,2,28,6,3,0.73
10958,890,2025-06-08,20,3,8,5,0.52
10959,653,2024-10-14,11,33,6,2,0.22
10960,408,2024-02-12,16,24,8,4,0.18
10961,286,2023-10-13,14,30,8,5,0.17
10962,851,2025-04-30,15,40,4,5,0.22
10963,111,2023-04-21,20,28,6,0,0.12
10964,620,2024-09-11,19,39,5,1,0.71
10965,793,2025-03-03,7,2,5,2,0.39
10966,50,2023-02-19,9,13,7,5,0.33
10967,1038,2025-11-03,4,37,4,0,0.47
10968,588,2024-08-10,6,10,8,4,0.35
10969,596,2024-08-18,10,40,3,2,0.66
10970,670,2024-10-31,3,13,8,4,0.34
10971,314,2023-11-10,1,19,4,4,0.6
10972,606,2024-08-28,6,6,3,2,0.4
10973,297,2023-10-24,5,18,8,0,0.43
10974,569,2024-07-22,15,40,4,2,0.73
10975,832,2025-04-11,11,9,6,5,0.51
10976,610,2024-09-01,20,17,4,4,0.42
10977,16,2023-01-16,13,4,7,3,0.36
10978,72,2023-03-13,6,6,3,4,0.62
10979,270,2023-09-27,5,11,6,5,0.6
10980,287,2023-10-14,2,26,6,2,0.17
10981,66,2023-03-07,17,11,4,0,0.64
10982,880,2025-05-29,12,8,6,4,0.46
10983,68,2023-03-09,12,3,5,0,0.88
10984,1079,2025-12-14,14,2,5,5,0.47
10985,980,2025-09-06,7,18,5,0,0.85
10986,974,2025-08-31,14,2,4,1,0.74
10987,508,2024-05-22,7,26,3,5,0.87
10988,837,2025-04-16,9,12,4,0,0.26
10989,886,2025-06-04,14,37,7,4,0.37
10990,794,2025-03-04,17,26,6,4,0.57
10991,422,2024-02-26,17,36,5,2,0.18
10992,775,2025-02-13,13,16,4,2,0.67
10993,478,2024-04-22,18,14,4,0,0.32
10994,926,2025-07-14,19,2,6,5,0.22
10995,120,2023-04-30,17,21,4,5,0.15
10996,488,2024-05-02,6,7,5,3,0.43
10997,78,2023-03-19,12,11,6,5,0.2
10998,1062,2025-11-27,6,29,3,5,0.5
10999,441,2024-03-16,3,37,5,4,0.43
11000,462,2024-04-06,15,39,7,0,0.8
11001,612,2024-09-03,3,28,7,5,0.16
11002,917,2025-07-05,15,40,8,2,0.79
11003,609,2024-08-31,1,4,8,4,0.67
11004,6,2023-01-06,3,4,6,1,0.62
11005,681,2024-11-11,5,27,5,5,0.88
11006,895,2025-06-13,14,6,8,2,0.14
11007,271,2023-09-28,4,34,5,5,0.49
11008,811,2025-03-21,9,40,5,1,0.68
11009,559,2024-07-12,18,18,7,4,0.53
11010,99,2023-04-09,10,30,6,3,0.36
11011,526,2024-06-09,8,33,7,0,0.12
11012,194,2023-07-13,13,20,8,0,0.62
11013,396,2024-01-31,2,36,4,3,0.79
11014,770,2025-02-08,20,5,8,0,0.67
11015,1024,2025-10-20,20,35,3,5,0.14
11016,880,2025-05-29,7,19,7,5,0.66
11017,745,2025-01-14,11,12,6,0,0.69
11018,683,2024-11-13,5,26,7,1,0.63
11019,15,2023-01-15,18,19,4,0,0.57
11020,368,2024-01-03,8,11,4,1,0.66
11021,638,2024-09-29,10,20,4,0,0.56
11022,853,2025-05-02,2,9,4,5,0.48
11023,700,2024-11-30,3,20,3,0,0.53
11024,5,2023-01-05,5,27,5,2,0.16
11025,231,2023-08-19,16,5,8,3,0.52
11026,1012,2025-10-08,10,10,4,2,0.66
11027,586,2024-08-08,11,9,3,0,0.49
11028,169,2023-06-18,19,25,7,1,0.55
11029,761,2025-01-30,16,13,4,0,0.71
11030,792,2025-03-02,12,32,7,4,0.21
11031,1000,2025-09-26,2,8,7,4,0.7
11032,152,2023-06-01,11,27,6,4,0.4
11033,1016,2025-10-12,1,22,3,4,0.73
11034,224,2023-08-12,5,28,3,0,0.28
11035,504,2024-05-18,14,18,4,4,0.74
11036,44,2023-02-13,18,23,4,3,0.73
11037,697,2024-11-27,7,31,4,0,0.36
11038,504,2024-05-18,5,34,3,2,0.74
11039,930,2025-07-18,8,7,7,0,0.2
11040,843,2025-04-22,15,5,7,1,0.75
11041,351,2023-12-17,5,21,4,3,0.22
11042,23,2023-01-23,13,6,7,0,0.89
11043,598,2024-08-20,19,35,4,2,0.57
11044,1067,2025-12-02,2,23,8,1,0.73
11045,466,2024-04-10,5,3,5,5,0.55
11046,40,2023-02-09,5,33,7,1,0.56
11047,303,2023-10-30,6,38,8,2,0.49
11048,175,2023-06-24,16,23,3,5,0.21
11049,999,2025-09-25,2,16,8,2,0.32
11050,621,2024-09-12,5,25,6,2,0.85
11051,244,2023-09-01,15,16,8,2,0.4
11052,836,2025-04-15,1,25,8,4,0.14
11053,280,2023-10-07,19,7,8,3,0.74
11054,1060,2025-11-25,3,8,3,2,0.67
11055,557,2024-07-10,19,3,3,4,0.35
11056,898,2025-06-16,15,5,6,0,0.4
11057,1047,2025-11-12,3,19,4,1,0.49
11058,719,2024-12-19,8,7,7,0,0.21
11059,932,2025-07-20,15,22,3,0,0.89
11060,91,2023-04-01,1,26,7,5,0.4
11061,390,2024-01-25,6,25,6,4,0.79
11062,550,2024-07-03,17,6,8,4,0.76
11063,931,2025-07-19,16,5,6,2,0.31
11064,1062,2025-11-27,13,38,7,2,0.16
11065,733,2025-01-02,1,38,7,4,0.46
11066,500,2024-05-14,3,22,6,3,0.28
11067,1067,2025-12-02,6,31,4,5,0.4
11068,871,2025-05-20,20,22,7,5,0.84
11069,517,2024-05-31,3,11,5,2,0.57
11070,68,2023-03-09,15,32,8,5,0.44
11071,123,2023-05-03,15,17,5,0,0.57
11072,336,2023-12-02,11,22,7,2,0.18
11073,974,2025-08-31,6,16,3,2,0.71
11074,779,2025-02-17,6,15,6,3,0.55
11075,423,2024-02-27,9,8,4,4,0.88
11076,939,2025-07-27,14,3,5,3,0.42
11077,804,2025-03-14,11,13,5,2,0.25
11078,634,2024-09-25,6,30,3,3,0.24
11079,1083,2025-12-18,18,28,7,5,0.79
11080,96,2023-04-06,20,9,3,2,0.47
11081,354,2023-12-20,15,12,4,3,0.33
11082,967,2025-08-24,9,25,7,1,0.73
11083,923,2025-07-11,11,37,5,1,0.69
11084,473,2024-04-17,2,21,5,2,0.83
11085,430,2024-03-05,6,39,6,3,0.79
11086,975,2025-09-01,14,39,4,2,0.18
11087,537,2024-06-20,14,19,5,3,0.24
11088,87,2023-03-28,13,8,3,4,0.47
11089,109,2023-04-19,5,38,5,3,0.82
11090,994,2025-09-20,9,3,3,3,0.7
11091,822,2025-04-01,11,22,3,2,0.2
11092,937,2025-07-25,7,1,8,3,0.25
11093,1005,2025-10-01,2,38,8,2,0.47
11094,649,2024-10-10,12,19,8,2,0.65
11095,191,2023-07-10,5,21,7,0,0.26
11096,933,2025-07-21,2,13,7,2,0.17
11097,142,2023-05-22,14,27,5,3,0.11
11098,840,2025-04-19,7,17,5,1,0.2
11099,168,2023-06-17,5,20,3,4,0.43
11100,566,2024-07-19,4,30,7,3,0.79
11101,744,2025-01-13,10,38,5,5,0.13
11102,673,2024-11-03,16,11,7,3,0.64
11103,864,2025-05-13,6,27,4,3,0.21
11104,839,2025-04-18,6,38,3,0,0.49
11105,531,2024-06-14,9,28,8,1,0.33
11106,974,2025-08-31,1,26,7,3,0.77
11107,562,2024-07-15,16,39,5,5,0.63
11108,175,2023-06-24,17,33,3,2,0.34
11109,302,2023-10-29,13,32,6,1,0.5
11110,185,2023-07-04,6,25,3,1,0.71
11111,510,2024-05-24,2,24,4,3,0.79
11112,819,2025-03-29,8,40,3,2,0.6
11113,156,2023-06-05,4,27,8,1,0.59
11114,787,2025-02-25,9,22,8,4,0.18
11115,795,2025-03-05,7,20,7,2,0.52
11116,432,2024-03-07,1,33,7,1,0.75
11117,761,2025-01-30,14,5,5,1,0.65
11118,147,2023-05-27,2,29,5,2,0.14
11119,481,2024-04-25,8,5,3,0,0.66
11120,435,2024-03-10,11,39,8,2,0.42
11121,69,2023-03-10,5,17,3,4,0.65
11122,875,2025-05-24,18,29,8,0,0.75
11123,186,2023-07-05,12,11,3,3,0.24
11124,904,2025-06-22,20,22,7,0,0.8
11125,682,2024-11-12,19,31,7,4,0.26
11126,204,2023-07-23,5,39,6,4,0.33
11127,554,2024-07-07,7,1,6,4,0.64
11128,13,2023-01-13,2,15,6,1,0.68
11129,666,2024-10-27,17,19,5,0,0.44
11130,51,2023-02-20,13,10,7,4,0.19
11131,500,2024-05-14,11,9,3,5,0.83
11132,369,2024-01-04,5,13,3,0,0.38
11133,724,2024-12-24,13,26,6,5,0.87
11134,357,2023-12-23,13,6,5,0,0.78
11135,1027,2025-10-23,8,40,5,3,0.34
11136,847,2025-04-26,11,2,6,5,0.7
11137,256,2023-09-13,8,29,3,3,0.32
11138,279,2023-10-06,10,12,5,3,0.12
11139,1083,2025-12-18,11,23,8,5,0.31
11140,446,2024-03-21,1,3,8,1,0.23
11141,113,2023-04-23,7,11,4,1,0.35
11142,836,2025-04-15,8,5,8,3,0.48
11143,755,2025-01-24,6,10,6,4,0.22
11144,367,2024-01-02,14,6,3,2,0.18
11145,1084,2025-12-19,20,16,4,5,0.51
11146,329,2023-11-25,7,31,7,1,0.38
11147,728,2024-12-28,3,23,3,2,0.46
11148,1006,2025-10-02,2,30,4,1,0.89
11149,720,2024-12-20,18,40,7,0,0.38
11150,1087,2025-12-22,3,20,5,4,0.58
11151,184,2023-07-03,14,25,3,1,0.49
11152,1023,2025-10-19,18,35,3,0,0.69
11153,311,2023-11-07,13,5,5,4,0.89
11154,177,2023-06-26,8,3,3,5,0.52
11155,847,2025-04-26,4,34,6,1,0.38
11156,9,2023-01-09,15,12,4,4,0.23
11157,236,2023-08-24,12,27,7,1,0.75
11158,710,2024-12-10,14,5,7,3,0.16
11159,924,2025-07-12,20,22,4,1,0.57
11160,685,2024-11-15,7,4,6,1,0.71
11161,794,2025-03-04,12,28,3,0,0.25
11162,1052,2025-11-17,9,7,5,3,0.48
11163,808,2025-03-18,10,34,5,2,0.42
11164,27,2023-01-27,8,2,3,4,0.27
11165,550,2024-07-03,20,9,8,2,0.81
11166,85,2023-03-26,2,15,7,2,0.53
11167,1054,2025-11-19,16,31,4,3,0.79
11168,466,2024-04-10,18,36,4,3,0.78
11169,12,2023-01-12,20,15,7,3,0.88
11170,1013,2025-10-09,10,33,4,0,0.84
11171,1054,2025-11-19,6,31,7,0,0.69
11172,1062,2025-11-27,6,27,6,4,0.64
11173,572,2024-07-25,20,2,3,3,0.23
11174,914,2025-07-02,13,9,7,2,0.44
11175,180,2023-06-29,19,1,6,4,0.55
11176,797,2025-03-07,17,19,7,0,0.15
11177,1045,2025-11-10,2,9,6,1,0.22
11178,441,2024-03-16,18,2,6,1,0.61
11179,887,2025-06-05,7,37,6,4,0.22
11180,421,2024-02-25,14,1,3,0,0.37
11181,468,2024-04-12,15,12,7,4,0.13
11182,713,2024-12-13,8,26,8,0,0.24
11183,385,2024-01-20,9,10,7,3,0.54
11184,314,2023-11-10,11,1,7,1,0.61
11185,771,2025-02-09,3,1,6,2,0.18
11186,959,2025-08-16,20,31,4,3,0.29
11187,917,2025-07-05,14,11,4,2,0.42
11188,23,2023-01-23,8,5,7,4,0.65
11189,339,2023-12-05,3,35,4,1,0.16
11190,823,2025-04-02,18,11,8,2,0.46
11191,366,2024-01-01,14,4,4,5,0.69
11192,915,2025-07-03,20,38,4,4,0.21
11193,475,2024-04-19,8,39,6,0,0.54
11194,27,2023-01-27,17,21,7,3,0.45
11195,942,2025-07-30,8,36,8,0,0.41
11196,802,2025-03-12,5,28,8,3,0.85
11197,801,2025-03-11,12,8,7,1,0.42
11198,860,2025-05-09,2,20,8,2,0.46
11199,864,2025-05-13,17,21,5,0,0.15
11200,690,2024-11-20,13,35,5,0,0.39
11201,739,2025-01-08,14,32,4,2,0.52
11202,415,2024-02-19,9,36,7,2,0.11
11203,982,2025-09-08,9,5,4,4,0.14
11204,429,2024-03-04,9,4,6,3,0.29
11205,41,2023-02-10,20,7,7,5,0.69
11206,905,2025-06-23,6,34,8,5,0.73
11207,1012,2025-10-08,12,20,6,4,0.74
11208,703,2024-12-03,10,7,6,0,0.56
11209,79,2023-03-20,5,24,7,2,0.77
11210,717,2024-12-17,18,21,4,1,0.21
11211,544,2024-06-27,7,9,5,0,0.84
11212,474,2024-04-18,13,19,4,0,0.75
11213,294,2023-10-21,1,20,5,5,0.58
11214,610,2024-09-01,6,28,3,3,0.56
11215,136,2023-05-16,8,32,5,4,0.19
11216,484,2024-04-28,9,34,7,5,0.74
11217,814,2025-03-24,7,16,5,3,0.5
11218,555,2024-07-08,10,38,3,0,0.76
11219,46,2023-02-15,8,17,8,2,0.35
11220,1072,2025-12-07,2,11,8,1,0.14
11221,198,2023-07-17,18,4,5,3,0.5
11222,84,2023-03-25,15,40,4,5,0.81
11223,543,2024-06-26,6,40,5,0,0.17
11224,71,2023-03-12,14,18,7,5,0.43
11225,520,2024-06-03,18,6,7,5,0.77
11226,898,2025-06-16,3,32,6,4,0.28
11227,913,2025-07-01,1,5,4,3,0.31
11228,1076,2025-12-11,1,15,4,0,0.6
11229,1069,2025-12-04,14,16,5,4,0.79
11230,293,2023-10-20,1,17,5,4,0.56
11231,938,2025-07-26,1,37,7,1,0.18
11232,812,2025-03-22,4,15,6,2,0.84
11233,867,2025-05-16,12,35,3,1,0.53
11234,380,2024-01-15,15,8,5,4,0.37
11235,1007,2025-10-03,4,35,4,3,0.7
11236,262,2023-09-19,10,36,8,5,0.65
11237,580,2024-08-02,11,27,5,2,0.35
11238,357,2023-12-23,6,14,6,4,0.78
11239,698,2024-11-28,10,23,4,2,0.17
11240,1037,2025-11-02,12,20,8,3,0.8
11241,443,2024-03-18,3,6,8,0,0.18
11242,726,2024-12-26,15,24,6,0,0.13
11243,286,2023-10-13,16,23,4,4,0.79
11244,570,2024-07-23,10,36,5,4,0.15
11245,840,2025-04-19,11,12,6,1,0.89
11246,498,2024-05-12,16,2,7,4,0.17
11247,705,2024-12-05,17,27,4,0,0.76
11248,562,2024-07-15,14,32,6,0,0.87
11249,32,2023-02-01,16,29,6,1,0.56
11250,43,2023-02-12,14,40,3,5,0.24
11251,559,2024-07-12,6,40,3,3,0.23
11252,270,2023-09-27,10,33,8,2,0.71
11253,943,2025-07-31,17,29,5,0,0.15
11254,1043,2025-11-08,10,33,7,2,0.65
11255,37,2023-02-06,10,36,7,4,0.33
11256,92,2023-04-02,14,17,6,4,0.84
11257,185,2023-07-04,20,10,6,5,0.54
11258,728,2024-12-28,17,1,8,3,0.28
11259,1052,2025-11-17,9,17,6,5,0.78
11260,372,2024-01-07,15,28,4,2,0.89
11261,832,2025-04-11,7,38,5,0,0.7
11262,345,2023-12-11,2,36,5,1,0.66
